,command,state,startup,DMG,GC,direction,height
0,"axe B+K,2B",NH,3,60,0,"x,y","l,m"
0,"axe B+K,2B",CH,3,60,0,"x,y","l,m"
0,"axe B+K,2B",NH,3,60,0,"x,y","l,m"
0,"axe B+K,2B",CH,3,60,0,"x,y","l,m"
0,"axe B+K,2BB",NH,3,60,0,"x,y, y","l,m,m"
0,"axe B+K,2BB",CH,3,60,0,"x,y, y","l,m,m"
0,"axe B+K,2BB",NH,3,60,0,"x,y, y","l,m,m"
0,"axe B+K,2BB",CH,3,60,0,"x,y, y","l,m,m"
0,"axe B+K,2BBK",NH,3,60,0,"x,y, y","l,m, m"
0,"axe B+K,2BBK",CH,3,60,0,"x,y, y","l,m, m"
0,"axe B+K,2BBK",NH,3,60,0,"x,y, y","l,m, m"
0,"axe B+K,2BBK",CH,3,60,0,"x,y, y","l,m, m"
0,"axe B+K,2BB6K",NH,3,60,0,"x,y, y","l,m, m"
0,"axe B+K,2BB6K",CH,3,60,0,"x,y, y","l,m, m"
0,"axe B+K,2BB6K",NH,3,60,0,"x,y, y","l,m, m"
0,"axe B+K,2BB6K",CH,3,60,0,"x,y, y","l,m, m"
0,"axe B+K,2BB4K",NH,3,60,0,"x,y, y","l,m, m"
0,"axe B+K,2BB4K",CH,3,60,0,"x,y, y","l,m, m"
0,"axe B+K,2BB4K",NH,3,60,0,"x,y, y","l,m, m"
0,"axe B+K,2BB4K",CH,3,60,0,"x,y, y","l,m, m"
0,"axe B+K,1B",NH,5,60,0,"x,y","l,l"
0,"axe B+K,1B",CH,5,60,0,"x,y","l,l"
0,"axe B+K,1B",NH,5,60,0,"x,y","l,l"
0,"axe B+K,1B",CH,5,60,0,"x,y","l,l"
0,"axe B+K,1BB",NH,5,60,0,"x,y, y","l,l, h"
0,"axe B+K,1BB",CH,5,60,0,"x,y, y","l,l, h"
0,"axe B+K,1BB",NH,5,60,0,"x,y, y","l,l, h"
0,"axe B+K,1BB",CH,5,60,0,"x,y, y","l,l, h"
0,"axe B+K,4A+B",NH,5,60,0,"x,y","l,m"
0,"axe B+K,4A+B",CH,5,60,0,"x,y","l,m"
0,"axe B+K,4A+B",NH,5,60,0,"x,y","l,m"
0,"axe B+K,4A+B",CH,5,60,0,"x,y","l,m"
0,"axe B+K,A+B+K",NH,1,60,0,"x,y","l,m"
0,"axe B+K,A+B+K",CH,1,60,0,"x,y","l,m"
0,"axe B+K,A+B+K",NH,1,60,0,"x,y","l,m"
0,"axe B+K,A+B+K",CH,1,60,0,"x,y","l,m"
0,"axe B+K,fcA",NH,1,60,0,"x,x","l,sl"
0,"axe B+K,fcA",CH,1,60,0,"x,x","l,sl"
0,"axe B+K,fcA",NH,1,60,0,"x,x","l,sl"
0,"axe B+K,fcA",CH,1,60,0,"x,x","l,sl"
0,"axe B+K,fcAK",NH,1,60,0,"x,x","l,sl"
0,"axe B+K,fcAK",CH,1,60,0,"x,x","l,sl"
0,"axe B+K,fcAK",NH,1,60,0,"x,x","l,sl"
0,"axe B+K,fcAK",CH,1,60,0,"x,x","l,sl"
0,"axe B+K,fcA6K",NH,1,60,0,"x,x","l,sl"
0,"axe B+K,fcA6K",CH,1,60,0,"x,x","l,sl"
0,"axe B+K,fcA6K",NH,1,60,0,"x,x","l,sl"
0,"axe B+K,fcA6K",CH,1,60,0,"x,x","l,sl"
0,"axe B+K,fcA4K",NH,1,60,0,"x,x","l,sl"
0,"axe B+K,fcA4K",CH,1,60,0,"x,x","l,sl"
0,"axe B+K,fcA4K",NH,1,60,0,"x,x","l,sl"
0,"axe B+K,fcA4K",CH,1,60,0,"x,x","l,sl"
0,"axe B+K,fc3A",NH,5,60,0,"x,x","l,h,h"
0,"axe B+K,fc3A",CH,5,60,0,"x,x","l,h,h"
0,"axe B+K,fc3A",NH,5,60,0,"x,x","l,h,h"
0,"axe B+K,fc3A",CH,5,60,0,"x,x","l,h,h"
0,"axe B+K,fc1A",NH,3,60,0,"x,x","l,l"
0,"axe B+K,fc1A",CH,3,60,0,"x,x","l,l"
0,"axe B+K,fc1A",NH,3,60,0,"x,x","l,l"
0,"axe B+K,fc1A",CH,3,60,0,"x,x","l,l"
0,"axe B+K,fcB",NH,1,60,0,"x,y","l,m"
0,"axe B+K,fcB",CH,1,60,0,"x,y","l,m"
0,"axe B+K,fcB",NH,1,60,0,"x,y","l,m"
0,"axe B+K,fcB",CH,1,60,0,"x,y","l,m"
0,"axe B+K,fc3B",NH,3,60,0,"x,y","l,m"
0,"axe B+K,fc3B",CH,3,60,0,"x,y","l,m"
0,"axe B+K,fc3B",NH,3,60,0,"x,y","l,m"
0,"axe B+K,fc3B",CH,3,60,0,"x,y","l,m"
0,"axe B+K,fc3BB",NH,3,60,0,"x,y","l,m,m"
0,"axe B+K,fc3BB",CH,3,60,0,"x,y","l,m,m"
0,"axe B+K,fc3BB",NH,3,60,0,"x,y","l,m,m"
0,"axe B+K,fc3BB",CH,3,60,0,"x,y","l,m,m"
0,"axe B+K,wsA",NH,5,60,0,"x,x","l,m"
0,"axe B+K,wsA",CH,5,60,0,"x,x","l,m"
0,"axe B+K,wsA",NH,5,60,0,"x,x","l,m"
0,"axe B+K,wsA",CH,5,60,0,"x,x","l,m"
0,"axe B+K,wsB",NH,1,60,0,"x,y","l,m"
0,"axe B+K,wsB",CH,1,60,0,"x,y","l,m"
0,"axe B+K,wsB",NH,1,60,0,"x,y","l,m"
0,"axe B+K,wsB",CH,1,60,0,"x,y","l,m"
0,"axe B+K,wsBB",NH,1,60,0,"x,y, y","l,m,m"
0,"axe B+K,wsBB",CH,1,60,0,"x,y, y","l,m,m"
0,"axe B+K,wsBB",NH,1,60,0,"x,y, y","l,m,m"
0,"axe B+K,wsBB",CH,1,60,0,"x,y, y","l,m,m"
0,"axe B+K,66A",NH,7,60,0,"x,x","l,h"
0,"axe B+K,66A",CH,7,60,0,"x,x","l,h"
0,"axe B+K,66A",NH,7,60,0,"x,x","l,h"
0,"axe B+K,66A",CH,7,60,0,"x,x","l,h"
0,"axe B+K,22A",NH,9,60,0,"x,x","l,h"
0,"axe B+K,22A",CH,9,60,0,"x,x","l,h"
0,"axe B+K,22A",NH,9,60,0,"x,x","l,h"
0,"axe B+K,22A",CH,9,60,0,"x,x","l,h"
0,"axe B+K,22AK",NH,9,60,0,"x,x","l,h"
0,"axe B+K,22AK",CH,9,60,0,"x,x","l,h"
0,"axe B+K,22AK",NH,9,60,0,"x,x","l,h"
0,"axe B+K,22AK",CH,9,60,0,"x,x","l,h"
0,"axe B+K,22A6K",NH,9,60,0,"x,x","l,h"
0,"axe B+K,22A6K",CH,9,60,0,"x,x","l,h"
0,"axe B+K,22A6K",NH,9,60,0,"x,x","l,h"
0,"axe B+K,22A6K",CH,9,60,0,"x,x","l,h"
0,"axe B+K,22A4K",NH,9,60,0,"x,x","l,h"
0,"axe B+K,22A4K",CH,9,60,0,"x,x","l,h"
0,"axe B+K,22A4K",NH,9,60,0,"x,x","l,h"
0,"axe B+K,22A4K",CH,9,60,0,"x,x","l,h"
0,"axe B+K,44A",NH,11,60,0,"x,x","l,h"
0,"axe B+K,44A",CH,11,60,0,"x,x","l,h"
0,"axe B+K,66B",NH,11,60,0,"x,y","l,m"
0,"axe B+K,66B",CH,11,60,0,"x,y","l,m"
0,"axe B+K,22B",NH,7,60,0,"x,y, y","l,m"
0,"axe B+K,22B",CH,7,60,0,"x,y, y","l,m"
0,"axe B+K,22B",NH,7,60,0,"x,y, y","l,m"
0,"axe B+K,22B",CH,7,60,0,"x,y, y","l,m"
0,"axe B+K,22BK",NH,7,60,0,"x,y, y","l,m"
0,"axe B+K,22BK",CH,7,60,0,"x,y, y","l,m"
0,"axe B+K,22BK",NH,7,60,0,"x,y, y","l,m"
0,"axe B+K,22BK",CH,7,60,0,"x,y, y","l,m"
0,"axe B+K,22B6K",NH,7,60,0,"x,y, y","l,m"
0,"axe B+K,22B6K",CH,7,60,0,"x,y, y","l,m"
0,"axe B+K,22B6K",NH,7,60,0,"x,y, y","l,m"
0,"axe B+K,22B6K",CH,7,60,0,"x,y, y","l,m"
0,"axe B+K,22B4K",NH,7,60,0,"x,y, y","l,m"
0,"axe B+K,22B4K",CH,7,60,0,"x,y, y","l,m"
0,"axe B+K,22B4K",NH,7,60,0,"x,y, y","l,m"
0,"axe B+K,22B4K",CH,7,60,0,"x,y, y","l,m"
0,"axe B+K,wrK",NH,7,60,0,"x,y","l,l"
0,"axe B+K,wrK",CH,7,60,0,"x,y","l,l"
0,"axe B+K,wrK",NH,7,60,0,"x,y","l,l"
0,"axe B+K,wrK",CH,7,60,0,"x,y","l,l"
0,"axe B+K,BT A",NH,1,60,0,"x,x","l,h"
0,"axe B+K,BT A",CH,1,60,0,"x,x","l,h"
0,"axe B+K,BT A",NH,1,60,0,"x,x","l,h"
0,"axe B+K,BT A",CH,1,60,0,"x,x","l,h"
0,"axe B+K,BT 2A",NH,1,60,0,"x,x","l,sl"
0,"axe B+K,BT 2A",CH,1,60,0,"x,x","l,sl"
0,"axe B+K,BT 2A",NH,1,60,0,"x,x","l,sl"
0,"axe B+K,BT 2A",CH,1,60,0,"x,x","l,sl"
0,"axe B+K,BT B",NH,3,60,0,"x,y","l,m"
0,"axe B+K,BT B",CH,3,60,0,"x,y","l,m"
0,"axe B+K,BT B",NH,3,60,0,"x,y","l,m"
0,"axe B+K,BT B",CH,3,60,0,"x,y","l,m"
0,"axe B+K,BT 2B",NH,3,60,0,"x,y","l,m"
0,"axe B+K,BT 2B",CH,3,60,0,"x,y","l,m"
0,"axe B+K,BT 2B",NH,3,60,0,"x,y","l,m"
0,"axe B+K,BT 2B",CH,3,60,0,"x,y","l,m"
0,"axe B+K,BT A+B",NH,7,60,0,"x,y","l,m"
0,"axe B+K,BT A+B",CH,7,60,0,"x,y","l,m"
0,"axe B+K,BT A+B",NH,7,60,0,"x,y","l,m"
0,"axe B+K,BT A+B",CH,7,60,0,"x,y","l,m"
0,"axe B+K,A+G",NH,5,60,0,"x,x","l,h"
0,"axe B+K,A+G",CH,5,60,0,"x,x","l,h"
0,"axe B+K,A+G",NH,5,60,0,"x,x","l,h"
0,"axe B+K,A+G",CH,5,60,0,"x,x","l,h"
0,"axe B+K,4A+G",NH,5,60,0,"x,x","l,h"
0,"axe B+K,4A+G",CH,5,60,0,"x,x","l,h"
0,"axe B+K,4A+G",NH,5,60,0,"x,x","l,h"
0,"axe B+K,4A+G",CH,5,60,0,"x,x","l,h"
0,"axe B+K,BT A+G",NH,5,60,0,"x,x","l,h"
0,"axe B+K,BT A+G",CH,5,60,0,"x,x","l,h"
0,"axe B+K,BT A+G",NH,5,60,0,"x,x","l,h"
0,"axe B+K,BT A+G",CH,5,60,0,"x,x","l,h"
0,"axe B+K,A+G miss",NH,5,60,0,"x,x","l,h"
0,"axe B+K,A+G miss",CH,5,60,0,"x,x","l,h"
0,"axe B+K,A+G miss",NH,5,60,0,"x,x","l,h"
0,"axe B+K,A+G miss",CH,5,60,0,"x,x","l,h"
0,"axe B+K,4A+G miss",NH,5,60,0,"x,x","l,h"
0,"axe B+K,4A+G miss",CH,5,60,0,"x,x","l,h"
0,"axe B+K,4A+G miss",NH,5,60,0,"x,x","l,h"
0,"axe B+K,4A+G miss",CH,5,60,0,"x,x","l,h"
0,"axe B+K,BT A+G miss",NH,5,60,0,"x,x","l,h"
0,"axe B+K,BT A+G miss",CH,5,60,0,"x,x","l,h"
0,"axe B+K,BT A+G miss",NH,5,60,0,"x,x","l,h"
0,"axe B+K,BT A+G miss",CH,5,60,0,"x,x","l,h"
0,"spear B+K,6A",NH,8,64,0,"y, x, x,x","m,h,h,h"
0,"spear B+K,6A",NH,4,64,0,"y, x, x,x","m,h,h,h"
0,"spear B+K,6A",CH,8,64,0,"y, x, x,x","m,h,h,h"
0,"spear B+K,6A",CH,4,64,0,"y, x, x,x","m,h,h,h"
0,"spear B+K,6A",NH,8,64,0,"y, x, x,x","m,h,h,h"
0,"spear B+K,6A",NH,4,64,0,"y, x, x,x","m,h,h,h"
0,"spear B+K,6A",CH,8,64,0,"y, x, x,x","m,h,h,h"
0,"spear B+K,6A",CH,4,64,0,"y, x, x,x","m,h,h,h"
0,"spear B+K,6AA",NH,8,64,0,"y, x, x,x, x","m,h,h,h, h"
0,"spear B+K,6AA",NH,4,64,0,"y, x, x,x, x","m,h,h,h, h"
0,"spear B+K,6AA",CH,8,64,0,"y, x, x,x, x","m,h,h,h, h"
0,"spear B+K,6AA",CH,4,64,0,"y, x, x,x, x","m,h,h,h, h"
0,"spear B+K,6AA",NH,8,64,0,"y, x, x,x, x","m,h,h,h, h"
0,"spear B+K,6AA",NH,4,64,0,"y, x, x,x, x","m,h,h,h, h"
0,"spear B+K,6AA",CH,8,64,0,"y, x, x,x, x","m,h,h,h, h"
0,"spear B+K,6AA",CH,4,64,0,"y, x, x,x, x","m,h,h,h, h"
0,"spear B+K,3A",NH,6,64,0,"y, x, x,x","m,h,h,m"
0,"spear B+K,3A",CH,6,64,0,"y, x, x,x","m,h,h,m"
0,"spear B+K,3A",NH,10,64,0,"y, x, x,x","m,h,h,m"
0,"spear B+K,3A",NH,6,64,0,"y, x, x,x","m,h,h,m"
0,"spear B+K,3A",CH,10,64,0,"y, x, x,x","m,h,h,m"
0,"spear B+K,3A",CH,6,64,0,"y, x, x,x","m,h,h,m"
0,"spear B+K,2A",NH,4,64,0,"y, x, x,x","m,h,h,sl"
0,"spear B+K,2A",CH,4,64,0,"y, x, x,x","m,h,h,sl"
0,"spear B+K,2A",NH,4,64,0,"y, x, x,x","m,h,h,sl"
0,"spear B+K,2A",CH,4,64,0,"y, x, x,x","m,h,h,sl"
0,"spear B+K,2AK",NH,4,64,0,"y, x, x,x","m,h,h,sl"
0,"spear B+K,2AK",CH,4,64,0,"y, x, x,x","m,h,h,sl"
0,"spear B+K,2AK",NH,4,64,0,"y, x, x,x","m,h,h,sl"
0,"spear B+K,2AK",CH,4,64,0,"y, x, x,x","m,h,h,sl"
0,"spear B+K,2A6K",NH,4,64,0,"y, x, x,x","m,h,h,sl"
0,"spear B+K,2A6K",CH,4,64,0,"y, x, x,x","m,h,h,sl"
0,"spear B+K,2A6K",NH,4,64,0,"y, x, x,x","m,h,h,sl"
0,"spear B+K,2A6K",CH,4,64,0,"y, x, x,x","m,h,h,sl"
0,"spear B+K,2A4K",NH,4,64,0,"y, x, x,x","m,h,h,sl"
0,"spear B+K,2A4K",CH,4,64,0,"y, x, x,x","m,h,h,sl"
0,"spear B+K,2A4K",NH,4,64,0,"y, x, x,x","m,h,h,sl"
0,"spear B+K,2A4K",CH,4,64,0,"y, x, x,x","m,h,h,sl"
0,"spear B+K,4A",NH,6,64,0,"y, x, x,x","m,h,h,h"
0,"spear B+K,4A",CH,6,64,0,"y, x, x,x","m,h,h,h"
0,"spear B+K,4A",NH,10,64,0,"y, x, x,x","m,h,h,h"
0,"spear B+K,4A",NH,6,64,0,"y, x, x,x","m,h,h,h"
0,"spear B+K,4A",CH,10,64,0,"y, x, x,x","m,h,h,h"
0,"spear B+K,4A",CH,6,64,0,"y, x, x,x","m,h,h,h"
0,"spear B+K,B",NH,4,64,0,"y, x, x,y","m,h,h,m"
0,"spear B+K,B",CH,4,64,0,"y, x, x,y","m,h,h,m"
0,"spear B+K,B",NH,4,64,0,"y, x, x,y","m,h,h,m"
0,"spear B+K,B",CH,4,64,0,"y, x, x,y","m,h,h,m"
0,"spear B+K,BA",NH,4,64,0,"y, x, x,y, x","m,h,h,m,h"
0,"spear B+K,BA",CH,4,64,0,"y, x, x,y, x","m,h,h,m,h"
0,"spear B+K,BA",NH,4,64,0,"y, x, x,y, x","m,h,h,m,h"
0,"spear B+K,BA",CH,4,64,0,"y, x, x,y, x","m,h,h,m,h"
0,"spear B+K,BB",NH,4,64,0,"y, x, x,y, y","m,h,h,m,m"
0,"spear B+K,BB",CH,4,64,0,"y, x, x,y, y","m,h,h,m,m"
0,"spear B+K,BB",NH,4,64,0,"y, x, x,y, y","m,h,h,m,m"
0,"spear B+K,BB",CH,4,64,0,"y, x, x,y, y","m,h,h,m,m"
0,"spear B+K,BBB",NH,4,64,0,"y, x, x,y, y, y","m,h,h,m,m,m"
0,"spear B+K,BBB",CH,4,64,0,"y, x, x,y, y, y","m,h,h,m,m,m"
0,"spear B+K,BBB",NH,4,64,0,"y, x, x,y, y, y","m,h,h,m,m,m"
0,"spear B+K,BBB",CH,4,64,0,"y, x, x,y, y, y","m,h,h,m,m,m"
0,"spear B+K,BBK",NH,4,64,0,"y, x, x,y, y","m,h,h,m,m"
0,"spear B+K,BBK",CH,4,64,0,"y, x, x,y, y","m,h,h,m,m"
0,"spear B+K,BBK",NH,4,64,0,"y, x, x,y, y","m,h,h,m,m"
0,"spear B+K,BBK",CH,4,64,0,"y, x, x,y, y","m,h,h,m,m"
0,"spear B+K,BB6K",NH,4,64,0,"y, x, x,y, y","m,h,h,m,m"
0,"spear B+K,BB6K",CH,4,64,0,"y, x, x,y, y","m,h,h,m,m"
0,"spear B+K,BB6K",NH,4,64,0,"y, x, x,y, y","m,h,h,m,m"
0,"spear B+K,BB6K",CH,4,64,0,"y, x, x,y, y","m,h,h,m,m"
0,"spear B+K,BB4K",NH,4,64,0,"y, x, x,y, y","m,h,h,m,m"
0,"spear B+K,BB4K",CH,4,64,0,"y, x, x,y, y","m,h,h,m,m"
0,"spear B+K,BB4K",NH,4,64,0,"y, x, x,y, y","m,h,h,m,m"
0,"spear B+K,BB4K",CH,4,64,0,"y, x, x,y, y","m,h,h,m,m"
0,"spear B+K,b6",NH,8,64,0,"y, x, x,y","m,h,h,m"
0,"spear B+K,b6",CH,8,64,0,"y, x, x,y","m,h,h,m"
0,"spear B+K,b6",NH,8,64,0,"y, x, x,y","m,h,h,m"
0,"spear B+K,b6",CH,8,64,0,"y, x, x,y","m,h,h,m"
0,"spear B+K,b4",NH,6,64,0,"y, x, x,y","m,h,h,m"
0,"spear B+K,b4",NH,2,64,0,"y, x, x,y","m,h,h,m"
0,"spear B+K,b4",CH,6,64,0,"y, x, x,y","m,h,h,m"
0,"spear B+K,b4",CH,2,64,0,"y, x, x,y","m,h,h,m"
0,"spear B+K,b4",NH,6,64,0,"y, x, x,y","m,h,h,m"
0,"spear B+K,b4",NH,2,64,0,"y, x, x,y","m,h,h,m"
0,"spear B+K,b4",CH,6,64,0,"y, x, x,y","m,h,h,m"
0,"spear B+K,b4",CH,2,64,0,"y, x, x,y","m,h,h,m"
0,"spear B+K,6B",NH,4,64,0,"y, x, x,y","m,h,h,m"
0,"spear B+K,6B",CH,4,64,0,"y, x, x,y","m,h,h,m"
0,"spear B+K,6B",NH,4,64,0,"y, x, x,y","m,h,h,m"
0,"spear B+K,6B",CH,4,64,0,"y, x, x,y","m,h,h,m"
0,"spear B+K,6BA",NH,4,64,0,"y, x, x,y, x","m,h,h,m, h"
0,"spear B+K,6BA",CH,4,64,0,"y, x, x,y, x","m,h,h,m, h"
0,"spear B+K,6BA",NH,4,64,0,"y, x, x,y, x","m,h,h,m, h"
0,"spear B+K,6BA",CH,4,64,0,"y, x, x,y, x","m,h,h,m, h"
0,"spear B+K,6BaB",NH,4,64,0,"y, x, x,y, y","m,h,h,m, m"
0,"spear B+K,6BaB",CH,4,64,0,"y, x, x,y, y","m,h,h,m, m"
0,"spear B+K,6BaB",NH,4,64,0,"y, x, x,y, y","m,h,h,m, m"
0,"spear B+K,6BaB",CH,4,64,0,"y, x, x,y, y","m,h,h,m, m"
0,"spear B+K,6BB",NH,4,64,0,"y, x, x,y, y","m,h,h,m, m"
0,"spear B+K,6BB",CH,4,64,0,"y, x, x,y, y","m,h,h,m, m"
0,"spear B+K,6BB",NH,4,64,0,"y, x, x,y, y","m,h,h,m, m"
0,"spear B+K,6BB",CH,4,64,0,"y, x, x,y, y","m,h,h,m, m"
0,"spear B+K,3B",NH,6,64,0,"y, x, x,y","m,h,h,m"
0,"spear B+K,3B",CH,6,64,0,"y, x, x,y","m,h,h,m"
0,"spear B+K,3B",NH,10,64,0,"y, x, x,y","m,h,h,m"
0,"spear B+K,3B",NH,6,64,0,"y, x, x,y","m,h,h,m"
0,"spear B+K,3B",CH,10,64,0,"y, x, x,y","m,h,h,m"
0,"spear B+K,3B",CH,6,64,0,"y, x, x,y","m,h,h,m"
0,"spear B+K,3BB",NH,6,64,0,"y, x, x,y, y","m,h,h,m, m"
0,"spear B+K,3BB",CH,6,64,0,"y, x, x,y, y","m,h,h,m, m"
0,"spear B+K,3BB",NH,10,64,0,"y, x, x,y, y","m,h,h,m, m"
0,"spear B+K,3BB",NH,6,64,0,"y, x, x,y, y","m,h,h,m, m"
0,"spear B+K,3BB",CH,10,64,0,"y, x, x,y, y","m,h,h,m, m"
0,"spear B+K,3BB",CH,6,64,0,"y, x, x,y, y","m,h,h,m, m"
0,"spear B+K,3BBH",NH,6,64,0,"y, x, x,y, y","m,h,h,m, m"
0,"spear B+K,3BBH",CH,6,64,0,"y, x, x,y, y","m,h,h,m, m"
0,"spear B+K,3BBH",NH,10,64,0,"y, x, x,y, y","m,h,h,m, m"
0,"spear B+K,3BBH",NH,6,64,0,"y, x, x,y, y","m,h,h,m, m"
0,"spear B+K,3BBH",CH,10,64,0,"y, x, x,y, y","m,h,h,m, m"
0,"spear B+K,3BBH",CH,6,64,0,"y, x, x,y, y","m,h,h,m, m"
0,"spear B+K,2B",NH,6,64,0,"y, x, x,y","m,h,h,m"
0,"spear B+K,2B",NH,2,64,0,"y, x, x,y","m,h,h,m"
0,"spear B+K,2B",CH,6,64,0,"y, x, x,y","m,h,h,m"
0,"spear B+K,2B",CH,2,64,0,"y, x, x,y","m,h,h,m"
0,"spear B+K,2B",NH,6,64,0,"y, x, x,y","m,h,h,m"
0,"spear B+K,2B",NH,2,64,0,"y, x, x,y","m,h,h,m"
0,"spear B+K,2B",CH,6,64,0,"y, x, x,y","m,h,h,m"
0,"spear B+K,2B",CH,2,64,0,"y, x, x,y","m,h,h,m"
0,"spear B+K,2BB",NH,6,64,0,"y, x, x,y, y","m,h,h,m,m"
0,"spear B+K,2BB",NH,2,64,0,"y, x, x,y, y","m,h,h,m,m"
0,"spear B+K,2BB",CH,6,64,0,"y, x, x,y, y","m,h,h,m,m"
0,"spear B+K,2BB",CH,2,64,0,"y, x, x,y, y","m,h,h,m,m"
0,"spear B+K,2BB",NH,6,64,0,"y, x, x,y, y","m,h,h,m,m"
0,"spear B+K,2BB",NH,2,64,0,"y, x, x,y, y","m,h,h,m,m"
0,"spear B+K,2BB",CH,6,64,0,"y, x, x,y, y","m,h,h,m,m"
0,"spear B+K,2BB",CH,2,64,0,"y, x, x,y, y","m,h,h,m,m"
0,"spear B+K,2BBK",NH,6,64,0,"y, x, x,y, y","m,h,h,m, m"
0,"spear B+K,2BBK",NH,2,64,0,"y, x, x,y, y","m,h,h,m, m"
0,"spear B+K,2BBK",CH,6,64,0,"y, x, x,y, y","m,h,h,m, m"
0,"spear B+K,2BBK",CH,2,64,0,"y, x, x,y, y","m,h,h,m, m"
0,"spear B+K,2BBK",NH,6,64,0,"y, x, x,y, y","m,h,h,m, m"
0,"spear B+K,2BBK",NH,2,64,0,"y, x, x,y, y","m,h,h,m, m"
0,"spear B+K,2BBK",CH,6,64,0,"y, x, x,y, y","m,h,h,m, m"
0,"spear B+K,2BBK",CH,2,64,0,"y, x, x,y, y","m,h,h,m, m"
0,"spear B+K,2BB6K",NH,6,64,0,"y, x, x,y, y","m,h,h,m, m"
0,"spear B+K,2BB6K",NH,2,64,0,"y, x, x,y, y","m,h,h,m, m"
0,"spear B+K,2BB6K",CH,6,64,0,"y, x, x,y, y","m,h,h,m, m"
0,"spear B+K,2BB6K",CH,2,64,0,"y, x, x,y, y","m,h,h,m, m"
0,"spear B+K,2BB6K",NH,6,64,0,"y, x, x,y, y","m,h,h,m, m"
0,"spear B+K,2BB6K",NH,2,64,0,"y, x, x,y, y","m,h,h,m, m"
0,"spear B+K,2BB6K",CH,6,64,0,"y, x, x,y, y","m,h,h,m, m"
0,"spear B+K,2BB6K",CH,2,64,0,"y, x, x,y, y","m,h,h,m, m"
0,"spear B+K,2BB4K",NH,6,64,0,"y, x, x,y, y","m,h,h,m, m"
0,"spear B+K,2BB4K",NH,2,64,0,"y, x, x,y, y","m,h,h,m, m"
0,"spear B+K,2BB4K",CH,6,64,0,"y, x, x,y, y","m,h,h,m, m"
0,"spear B+K,2BB4K",CH,2,64,0,"y, x, x,y, y","m,h,h,m, m"
0,"spear B+K,2BB4K",NH,6,64,0,"y, x, x,y, y","m,h,h,m, m"
0,"spear B+K,2BB4K",NH,2,64,0,"y, x, x,y, y","m,h,h,m, m"
0,"spear B+K,2BB4K",CH,6,64,0,"y, x, x,y, y","m,h,h,m, m"
0,"spear B+K,2BB4K",CH,2,64,0,"y, x, x,y, y","m,h,h,m, m"
0,"spear B+K,1B",NH,8,64,0,"y, x, x,y","m,h,h,l"
0,"spear B+K,1B",NH,4,64,0,"y, x, x,y","m,h,h,l"
0,"spear B+K,1B",CH,8,64,0,"y, x, x,y","m,h,h,l"
0,"spear B+K,1B",CH,4,64,0,"y, x, x,y","m,h,h,l"
0,"spear B+K,1B",NH,8,64,0,"y, x, x,y","m,h,h,l"
0,"spear B+K,1B",NH,4,64,0,"y, x, x,y","m,h,h,l"
0,"spear B+K,1B",CH,8,64,0,"y, x, x,y","m,h,h,l"
0,"spear B+K,1B",CH,4,64,0,"y, x, x,y","m,h,h,l"
0,"spear B+K,1BB",NH,8,64,0,"y, x, x,y, y","m,h,h,l, h"
0,"spear B+K,1BB",NH,4,64,0,"y, x, x,y, y","m,h,h,l, h"
0,"spear B+K,1BB",CH,8,64,0,"y, x, x,y, y","m,h,h,l, h"
0,"spear B+K,1BB",CH,4,64,0,"y, x, x,y, y","m,h,h,l, h"
0,"spear B+K,1BB",NH,8,64,0,"y, x, x,y, y","m,h,h,l, h"
0,"spear B+K,1BB",NH,4,64,0,"y, x, x,y, y","m,h,h,l, h"
0,"spear B+K,1BB",CH,8,64,0,"y, x, x,y, y","m,h,h,l, h"
0,"spear B+K,1BB",CH,4,64,0,"y, x, x,y, y","m,h,h,l, h"
0,"spear B+K,4A+B",NH,8,64,0,"y, x, x,y","m,h,h,m"
0,"spear B+K,4A+B",NH,4,64,0,"y, x, x,y","m,h,h,m"
0,"spear B+K,4A+B",CH,8,64,0,"y, x, x,y","m,h,h,m"
0,"spear B+K,4A+B",CH,4,64,0,"y, x, x,y","m,h,h,m"
0,"spear B+K,4A+B",NH,8,64,0,"y, x, x,y","m,h,h,m"
0,"spear B+K,4A+B",NH,4,64,0,"y, x, x,y","m,h,h,m"
0,"spear B+K,4A+B",CH,8,64,0,"y, x, x,y","m,h,h,m"
0,"spear B+K,4A+B",CH,4,64,0,"y, x, x,y","m,h,h,m"
0,"spear B+K,A+B+K",NH,4,64,0,"y, x, x,y","m,h,h,m"
0,"spear B+K,A+B+K",CH,4,64,0,"y, x, x,y","m,h,h,m"
0,"spear B+K,A+B+K",NH,4,64,0,"y, x, x,y","m,h,h,m"
0,"spear B+K,A+B+K",CH,4,64,0,"y, x, x,y","m,h,h,m"
0,"spear B+K,fcA",NH,4,64,0,"y, x, x,x","m,h,h,sl"
0,"spear B+K,fcA",CH,4,64,0,"y, x, x,x","m,h,h,sl"
0,"spear B+K,fcA",NH,4,64,0,"y, x, x,x","m,h,h,sl"
0,"spear B+K,fcA",CH,4,64,0,"y, x, x,x","m,h,h,sl"
0,"spear B+K,fcAK",NH,4,64,0,"y, x, x,x","m,h,h,sl"
0,"spear B+K,fcAK",CH,4,64,0,"y, x, x,x","m,h,h,sl"
0,"spear B+K,fcAK",NH,4,64,0,"y, x, x,x","m,h,h,sl"
